,steam_appid,categories,genres,header_image,short_description,meta,name,developer,publisher,positive,negative,userscore,price,ccu
1148,532210.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/532210/header.jpg?t=1637335482,"After a tragic incident, brothers Sean and Daniel Diaz run away from home. Fearing the police, and dealing with Daniel's new telekinetic power, the boys head to Mexico. Each stop on their journey brings new friends and new challenges.",,Life is Strange 2,"DONTNOD Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",23150,4153,0,3196.0,260
1149,528230.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Full controller support', 'Steam Trading Cards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/528230/header.jpg?t=1618308218,SYNTHETIK is an unforgiving tactical shooter rogue-lite where freedom and experimentation is key. Fight in a world overrun by the Machine Legion and their Gods. Experience the next level in gun-play and dive into unparalleled build options and Android upgrades. Can you defeat the Heart of Armageddon?,,SYNTHETIK: Legion Rising,Flow Fire Games,"Flow Fire Games, WhisperGames",10134,582,0,1999.0,260
1150,409720.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/409720/header.jpg?t=1603360893,"In BioShock 2, you step into the boots of the most iconic denizen of Rapture, the Big Daddy, as you explore through the decrepit and beautiful fallen city, chasing an unseen foe in search of answers and your own survival.",,BioShock 2 Remastered,"2K Marin, 2K China, Digital Extremes, 2K Australia, Blind Squirrel, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",12816,5715,0,1999.0,260
1151,831560.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/831560/header.jpg?t=1657631108,"The supreme &quot;WARRIORS OROCHI&quot; experience is here! The definitive installment of the &quot;WARRIORS OROCHI 4&quot;, featuring all the content of the WARRIORS OROCHI 4: The Ultimate Upgrade Pack, is available now.",,WARRIORS OROCHI 4,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",4027,607,0,5999.0,260
1152,1238060.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1238060/header.jpg?t=1614938992,Journey across space to the icy planet of Tau Volantis with Isaac Clarke and Sgt. John Carver to discover and destroy the source of the Necromorph outbreak.,78.0,Dead Space 3,Visceral Games,Electronic Arts,5997,1827,0,1999.0,259
1153,735850.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/735850/header.jpg?t=1561686034,"Trailer Park Boys: Greasy Money is an idle clicker game where you run Sunnyvale Trailer Park. Upgrade your businesses and hire characters to run them while you’re gone. Complete challenges to unlock trunks and bust them open for collectible cards, liquor, hash and cash.",,Trailer Park Boys: Greasy Money,East Side Games,East Side Games,950,226,0,0.0,258
1154,355790.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/355790/header.jpg?t=1652260847,"Styx returns in a new stealth adventure! Explore and master huge open environments, sneak past or assassinate new enemies and bosses, and experiment with the new array of lethal abilities and weapons in our goblin assassin's arsenal.",72.0,Styx: Shards of Darkness,Cyanide Studio,Nacon,3410,712,0,399.0,257
1155,1124180.0,"['Single-player', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/1124180/header.jpg?t=1658151737,"Rail Route is a tycoon &amp; management game inspired by railroad dispatching. Construct your own sprawling rail network, control the traffic, and expand to your heart’s content! Unlock new technology, upgrade your infrastructure, and automate. You can even design your own maps with our in-game editor!",,Rail Route,Bitrich.info,Bitrich.info,719,42,0,1999.0,257
1156,244160.0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/244160/header.jpg?t=1573071664,"Experience the epic space strategy games that redefined the RTS genre. Control your fleet and build an armada across more than 30 single-player missions. Choose unit types, fleet formations and flight tactics for each strategic situation.",86.0,Homeworld Remastered Collection,Gearbox Software,Gearbox Publishing,9530,1234,0,3499.0,257
1157,1342330.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Steam Achievements']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/1342330/header.jpg?t=1635858336,"Start your own game development studio in 1976. Build your own offices, production facilities and server rooms. Develop the games of your dreams and produce the next next-gen console. Rise from a small garage company to a huge corporation.",,Mad Games Tycoon 2,Eggcode,Eggcode,3282,236,0,2499.0,257
1158,420.0,"['Single-player', 'Steam Achievements', 'Captions available', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes Source SDK', 'Commentary available', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/420/header.jpg?t=1602536144,"Half-Life&reg; 2: Episode Two is the second in a trilogy of new games created by Valve that extends the award-winning and best-selling Half-Life&reg; adventure. As Dr. Gordon Freeman, you were last seen exiting City 17 with Alyx Vance as the Citadel erupted amidst a storm of unknown proportions.",90.0,Half-Life 2: Episode Two,Valve,Valve,28912,911,0,799.0,256
1159,362960.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/362960/header.jpg?t=1615985862,Experience a story-driven RPG where your choices mean all the difference in the world.,80.0,Tyranny,Obsidian Entertainment,Paradox Interactive,9531,1455,0,749.0,256
1160,310560.0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Racing,https://cdn.akamai.steamstatic.com/steam/apps/310560/header.jpg?t=1625582474,"DiRT Rally is the most authentic and thrilling rally game ever made, road-tested over 80 million miles by the DiRT community. It perfectly captures that white knuckle feeling of racing on the edge as you hurtle along dangerous roads, knowing that one crash could irreparably harm your stage time.",86.0,DiRT Rally,"Codemasters, Feral Interactive (Linux), Feral Interactive (Mac)","Codemasters, Feral Interactive (Linux), Feral Interactive (Mac), Electronic Arts",33211,4647,0,1499.0,256
1161,722060.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Workshop', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/722060/header.jpg?t=1648049549,In Dominions 5 you take control of a powerful being that rules a nation and aspires to godhood. The type of Pretender Gods can vary from magically powerful arch mages to huge titans or large monuments. Dominions is a deep 4x turn based strategy game with a very large variety of spells and units.,,Dominions 5 - Warriors of the Faith,Illwinter Game Design,Illwinter Game Design,1700,100,0,3999.0,256
1162,1703340.0,"['Single-player', 'Steam Achievements', 'Full controller support']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1703340/header.jpg?t=1654715052,"The Stanley Parable: Ultra Deluxe is an expanded re-imagining of 2013's The Stanley Parable. You will play as Stanley, and you will not play as Stanley. You will make a choice, and you will become powerless. You are not here to win. The Stanley Parable is a game that plays you.",,The Stanley Parable: Ultra Deluxe,Crows Crows Crows,Crows Crows Crows,13191,890,0,2499.0,256
1163,1144400.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1144400/header.jpg?t=1651692974,"Senren＊Banka is a Japanese-style visual novel produced by Yuzusoft, a Japanese developer of romance VNs. This game commemorated Yuzusoft's 10th anniversary. It won numerous awards on the year of its release in Japan for its art, music, and characters.",,Senren＊Banka,YUZUSOFT,"HIKARI FIELD, NekoNyan Ltd.",9579,79,0,3499.0,255
1164,775500.0,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/775500/header.jpg?t=1653466376,"Choose between Yuito and Kasane, elite psionics each armed with a talent in psychokinesis and their own reason to fight. Complete both of their stories to unlock all the mysteries of a Brain Punk future caught between technology and psychic abilities.",78.0,SCARLET NEXUS,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,8793,1540,0,5999.0,255
1165,403190.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/403190/header.jpg?t=1629970794,"Guide a group of space settlers trying to establish a base on a remote planet. Grow food, collect energy, mine resources, survive disasters and build a self-sufficient colony in a harsh and unforgiving environment.",,Planetbase,Madruga Works,Madruga Works,6669,1758,0,1499.0,254
1166,911400.0,"['Single-player', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/911400/header.jpg?t=1602600816,"Relive the American Revolution or experience it for the first time in Assassin's Creed® III Remastered, with enhanced graphics and improved gameplay mechanics. Also includes Assassin's Creed Liberation remastered and all solo DLC content.",,Assassin's Creed III Remastered,Ubisoft Entertainment,Ubisoft Entertainment				,3684,3019,0,3999.0,254
1167,504370.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/504370/header.jpg?t=1622532236,BATTLERITE​ ​is​ ​an​ ​action-packed​ ​team​ ​arena​ ​brawler.​ ​Experience​ ​the​ ​unique​ ​combination​ ​of​ top-down​ ​shooter​ meets​ ​fast-paced​ ​fighting​ ​game and challenge ​friends​ ​and​ foes​ ​in​ ​a​ ​battle​ ​of reaction. The Arena awaits!,85.0,Battlerite,Stunlock Studios,Stunlock Studios,49187,9098,0,0.0,253
1168,865360.0,"['Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/865360/header.jpg?t=1652179790,"As we explore these frozen wastes, misfortune strikes once again. Through the fierce blizzard, a flare lights the sky, followed by a cry for help over the radio - broken, dying... No one else can come to their rescue. Can we make it back - together?",77.0,We Were Here Together,Total Mayhem Games,Total Mayhem Games,8232,1387,0,1299.0,252
1169,584400.0,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/584400/header.jpg?t=1642416672,"Sonic Mania is an all-new adventure with Sonic, Tails, and Knuckles full of unique bosses, rolling 2D landscapes, and fun classic gameplay.",84.0,Sonic Mania,"Christian Whitehead, Headcannon, PagodaWest Games",SEGA,19351,1413,0,1999.0,251
1170,1404850.0,"['Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1404850/header.jpg?t=1650646427,Luck be a Landlord is a roguelike deckbuilder about using a slot machine to earn rent money and defeat capitalism. This game does not contain any real-world currency gambling or microtransactions.,,Luck be a Landlord,TrampolineTales,TrampolineTales,5223,369,0,999.0,249
1171,1076200.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1076200/header.jpg?t=1649238636,"Embrace the challenge of a roguelike deckbuilder with unique mechanics from the developers of Faeria and Richard Garfield, creator of Magic: The Gathering™. Build a team of two heroes, unleash powerful combos and defeat the legends of the Roguebook!",78.0,Roguebook,Abrakam Entertainment SA,Nacon,2079,365,0,1499.0,249
1172,1227890.0,"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1227890/header.jpg?t=1657294335,"It's summer break, and it's been years since you've last seen your aunt and cousins in the countryside! You don't know what to expect, but what could go wrong? Find out in Summer Memories!",,Summer Memories,Dojin Otome,Kagura Games,7859,584,0,1999.0,249
1173,17470.0,"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/17470/header.jpg?t=1627659306,"You are Isaac Clarke, an engineer on the spacecraft USG Ishimura. You're not a warrior. You're not a soldier. You are, however, the last line of defense for the remaining living crew.",86.0,Dead Space,EA Redwood Shores,Electronic Arts,20177,1946,0,1999.0,248
1174,1042800.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Full controller support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1042800/header.jpg?t=1652690215,Foul Tyranids rampaging on barren worlds; the mysterious Aeldari waging war on the Imperium; a prophecy that could change the fate of an entire Sector. Purge the unclean with the new Tech-Adept Inquisitor and carry out the Emperor’s will in the grim Action-RPG “WH40k: Inquisitor - Prophecy”.,,"Warhammer 40,000: Inquisitor - Prophecy",NeocoreGames,NeocoreGames,1633,403,0,2499.0,248
1175,427730.0,"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/427730/header.jpg?t=1656701101,"Who's Your Daddy is a casual multiplayer game featuring a clueless father attempting to prevent his infant son from certain death. Play with up to 7 of your friends, and test your parenting skills in a competitive setup with wacky physics and over 69 potentially ominous household items.",,Who's Your Daddy?!,Evil Tortilla Games,Evil Tortilla Games,18670,5082,0,499.0,247
1176,582500.0,"['Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/582500/header.jpg?t=1652179803,"Lost in a frozen wasteland and split up from your partner inside an abandoned castle, the only possession you have left is a walkie-talkie with a familiar voice on the other end. Can the two of you find your way out in time?",,We Were Here,Total Mayhem Games,Total Mayhem Games,17980,1622,0,0.0,247
1177,1369320.0,['Single-player'],Casual,https://cdn.akamai.steamstatic.com/steam/apps/1369320/header.jpg?t=1643365570,"Virtual Cottage gives you a comfy place to rest and be productive without any distractions. Open the game, set yourself a goal and enjoy the atmosphere.",,Virtual Cottage,DU&amp;I,DU&amp;I,6277,130,0,0.0,247
1178,1166860.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats']",Racing,https://cdn.akamai.steamstatic.com/steam/apps/1166860/header.jpg?t=1656296334,"Play Rival Stars Horse Racing for the ultimate horse racing experience. Care for and train your own stable of horses, breed the perfect champion, manage a homestead ranch and race for victory!",,Rival Stars Horse Racing: Desktop Edition,PikPok,PikPok,1621,175,0,3999.0,247
1179,753420.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/753420/header.jpg?t=1653456557,"Dungreed is a 2D side-scrolling action game with 2D Rogue-LITE elements. You become an adventurer exploring a continuously evolving dungeon to prevent the town from being destroyed. Eliminate enemies, use a variety of weapons and magic, eat food, and defeat evil in the dungeon!",,Dungreed,TEAM HORAY,TEAM HORAY,6886,574,0,999.0,247
1180,427290.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/427290/header.jpg?t=1651049845,"London, 1918. You are newly-turned Vampyr Dr. Jonathan Reid. As a doctor, you must find a cure to save the city’s flu-ravaged citizens. As a Vampyr, you are cursed to feed on those you vowed to heal.",72.0,Vampyr,DONTNOD Entertainment,Focus Entertainment,12897,4013,0,799.0,246
1181,1530340.0,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1530340/header.jpg?t=1657017428,"Incremental, Idle, RPG, Japanese Anime Game! Incremental Epic Hero is a free-to-play idle game with Japanese cute anime!",,Incremental Epic Hero,Hapiwaku,"Idle System, Inc.",170,64,0,0.0,246
1182,1071100.0,,Audio Production,https://cdn.akamai.steamstatic.com/steam/apps/1071100/header.jpg?t=1604570134,"Now for the first time, experience 3D surround that is specifically designed for games on your Windows 10 device across any headphones or speakers. Boom 3D's system-wide integration on Windows OS enriches the audio output for every user-interaction making gaming an unbelievably immersive experience.",,Boom 3D,Global Delight Technologies Pvt. Ltd.,Global Delight Technologies Pvt. Ltd.,424,43,0,1699.0,246
1183,1333350.0,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'In-App Purchases']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1333350/header.jpg?t=1657719267,Idle or play whenever and wherever you want. Customize the looking of your favorite Angels. Automatically accumulate resources all the time.,,Angel Legion,Shanghai SilverMoon Network Technology Co.Ltd,Shanghai SilverMoon Network Technology Co.Ltd,2135,222,0,0.0,245
1184,718670.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/718670/header.jpg?t=1636716256,"Seize forbidden treasures. Summon alien gods. Feed on your disciples. Cultist Simulator is a game of apocalypse and yearning. Play as a seeker after unholy mysteries, in a 1920s-themed setting of hidden gods and secret histories.",71.0,Cultist Simulator,Weather Factory,Weather Factory,6724,1852,0,1999.0,245
1185,212070.0,"['Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'VR Support', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/212070/header.jpg?t=1658209740,"Star Conflict is an action-packed, massively multiplayer space simulation game that puts players in the role of elite pilots engaging in a widespread interplanetary skirmish. The whole world for PVP and PVE!",75.0,Star Conflict,Star Gem Inc.,Gaijin Distribution KFT,10450,3523,0,0.0,244
1186,276810.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/276810/header.jpg?t=1640192693,"Mordheim: City of the Damned is the first video game adaptation of Games Workshop's cult classic tabletop game Mordheim. Set in the Warhammer World's decimated Empire city, Mordheim: City of the Damned is a turn-based tactical game where you lead warbands into bloody and lethal skirmishes.",74.0,Mordheim: City of the Damned,Rogue Factor,Nacon,4952,2120,0,199.0,242
1187,203290.0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/203290/header.jpg?t=1604338987,America’s Army: Proving Grounds is the official game of the U.S. Army and part of the highly acclaimed America’s Army game series. This free military game focuses on small unit tactical maneuvers and puts you to the test in a wide variety of new America’s Army maps and AA fan favorites.,,America's Army: Proving Grounds,U.S. Army,U.S. Army,8219,2214,0,0.0,242
1188,339800.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/339800/header.jpg?t=1645933259,"HuniePop is a unique sim experience for PC, Mac and Linux. It's a gameplay first approach that's part dating sim, part puzzle game, with light RPG elements, a visual novel style of presentation, an abrasive western writing style and plenty of &quot;plot&quot;.",,HuniePop,HuniePot,HuniePot,26390,1002,0,999.0,242
1189,458710.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/458710/header.jpg?t=1645716448,"Command your troops through an epic (mis)adventure as you defend exotic lands from dragons, man-eating plants, and ghastly denizens of the underworld -all with flashy new towers, levels, heroes, and more goodies to help you crush your foes in this Fantasy Action Tower Defense game!",,Kingdom Rush Frontiers - Tower Defense,Ironhide Game Studio,Ironhide Game Studio,5847,205,0,999.0,241
1190,333640.0,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Leaderboards', 'Includes level editor']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/333640/header.jpg?t=1632991424,"Caves of Qud is a science fantasy roguelike epic steeped in retrofuturism, deep simulation, and swathes of sentient plants. Come inhabit an exotic world and chisel through layers of thousand-year-old civilizations.",,Caves of Qud,Freehold Games,Freehold Games,4895,224,0,1799.0,241
1191,40960.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/40960/header.jpg?t=1635934007,"Tax, torture or treat your peasants! Rehabilitate criminals or sentence them to death? Decide as you enjoy jousting over a lavish banquet, all while under siege from the warmongering Lord Barclay.",,Stronghold 2: Steam Edition,FireFly Studios,FireFly Studios,3164,455,0,1499.0,241
1192,1129190.0,"['Single-player', 'Steam Achievements']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/1129190/header.jpg?t=1653264578,"A twenty-dollar bill, four summers, fifteen years, and a one of a kind life. Create an experience that’s all your own in this near-fully customizable visual novel where you grow from childhood to adulthood with the lonely boy next door.",,Our Life: Beginnings & Always,GB Patch Games,GB Patch Games,7226,82,0,0.0,241
1193,670290.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Stats']",Action,https://cdn.akamai.steamstatic.com/steam/apps/670290/header.jpg?t=1656026776,Real Pool 3D (Poolians) is one of the best online pool games. Play against the computer or real players all over the world! It supports 8 different types of pool games and team play mode.,,Real Pool 3D - Poolians,Poolians.com,ThankGame.com,5530,1477,0,0.0,241
1194,368340.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/368340/header.jpg?t=1651051331,"A retro-inspired 2D Action RPG set in the distant future. CrossCode combines 16-bit SNES-style graphics with butter-smooth physics, a fast-paced combat system, and engaging puzzle mechanics, served with a gripping sci-fi story.",86.0,CrossCode,Radical Fish Games,"Deck13, WhisperGames, DANGEN Entertainment, Mayflower Entertainment",11706,708,0,1999.0,240
1195,442120.0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/442120/header.jpg?t=1646928516,"Pinball FX3 is the biggest, most community focused pinball game ever created. Multiplayer matchups, user generated tournaments and league play create endless opportunity for pinball competition.",89.0,Pinball FX3,Zen Studios,Zen Studios,3373,468,0,2397.0,240
1196,894020.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/894020/header.jpg?t=1648756013,Reaping souls of the dead and punching a clock might get monotonous but it's honest work for a Crow. The job gets lively when your assigned soul is stolen and you must track down a desperate thief to a realm untouched by death - where creatures grow far past their expiry.,85.0,Death's Door,Acid Nerve,Devolver Digital,10366,643,0,1999.0,240
1197,979120.0,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/979120/header.jpg?t=1656003581,"In Autonauts you must build, create, and automate. Start by establishing a colony, crafting bots and teaching them via Scratch-style programming to build an ever evolving autonomous paradise of agriculture, industry and enlightenment.",80.0,Autonauts,Denki,Curve Games,3481,416,0,1999.0,240
1198,621830.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']",Racing,https://cdn.akamai.steamstatic.com/steam/apps/621830/header.jpg?t=1592484786,"Take on all the challenges of the 2017 World Rally Championship: the official cars and drivers, 13 countries, 52 Special Stages, every surface, more powerful cars, more demanding physics, longer races, and an eSports mode to keep you on the edge of your seat all year round.",,WRC 7 FIA World Rally Championship,KT Racing,Nacon,3478,1128,0,299.0,239
1199,1775390.0,,Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/1775390/header.jpg?t=1651599796,"Adobe Substance 3D Painter is the reference texturing app for 3D professionals and enthusiasts. From AAA Game Developers to Indies, from Feature Animation to Visual Effects studios, the industry uses Painter to bring their creations to life.",,Substance 3D Painter 2022,Adobe,Adobe,266,18,0,14999.0,239
1200,247080.0,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/247080/header.jpg?t=1652909120,"Crypt of the NecroDancer is an award winning hardcore roguelike rhythm game. Move to the music and deliver beatdowns to the beat! Groove to the epic Danny Baranowsky soundtrack, or select songs from your own MP3 collection!",87.0,Crypt of the NecroDancer,Brace Yourself Games,"Brace Yourself Games, Klei Entertainment",20780,854,0,1499.0,239
1201,699170.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/699170/header.jpg?t=1656590444,"Fell Seal: Arbiter's Mark is a turn-based tactical RPG with a focus on storytelling and strategic battles. Unfold a mature story as you progress through hand-crafted scenarios, controlling your own group of Arbiters, with each character customizable from a wide selection of classes and abilities!",82.0,Fell Seal: Arbiter's Mark,6 Eyes Studio,Fulqrum Publishing,4346,498,0,2999.0,238
1202,1043260.0,"['Single-player', 'Steam Achievements', 'Steam Leaderboards']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1043260/header.jpg?t=1657982857,"Strategic battle sim in which you buy and train all kinds of gladiators. Expand your guild, build unique teams, plan out fight tactics, and see how far you can take them through the championships. Form allegiances through quests and events while exploring and influencing this epic fantasy world.",,Gladiator Guild Manager,Entertainment Forge,"GrabTheGames, Gamera Games",1207,218,0,799.0,238
1203,304410.0,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/304410/header.jpg?t=1597846142,"Hexcells Infinite is an ambient logic puzzle game for PC, Mac and Linux.",,Hexcells Infinite,Matthew Brown,Matthew Brown,3448,101,0,499.0,238
