,steam_appid,categories,genres,header_image,short_description,meta
0,250340,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/250340/header.jpg?t=1590864631,"Blockland is a non-linear sandbox game with no set goals, giving players the freedom to design and construct elaborate structures. Styled as a tiny minifigure, players build inside of the virtual world using bricks reminiscent of toy blocks.",
0,968970,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/968970/header.jpg?t=1655971197,A unique life simulation where you are a lumberjack building up a business and founding a lasting dynasty for generations to come.,
0,281640,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Tablet', 'Remote Play on TV']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/281640/header.jpg?t=1642180902,"The award-winning adventure continues in Banner Saga 2! This epic, story-based, role-playing game continues its emotional journey across a breaking world. Bold leadership decisions, wise use of resources, and skillful battle tactics are vital to ensure your viking clans make it through alive.",82
0,973810,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Full controller support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/973810/header.jpg?t=1611868322,"&quot;WELCOME TO THE PIONEER PROGRAM! As the newest recruit of Kindred Aerospace - The 4th best interstellar space exploration company - Your job is to determine if the planet ARY-26 planet is fit for humans. You may be short on equipment and experience, but you'll figure it out. Good luck!",76
0,32330,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/32330/header.jpg?t=1594148304,"Build, Battle and Brawl your way out of trouble! Play through all three classic Indiana Jones™ movies and relive your favorite Indy adventures in the tongue-in-cheek worlds of LEGO®. Explore and Discover - Battle enemies, solve puzzles, and seek out the world's greatest treasures.",78
0,436520,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Valve Anti-Cheat enabled', 'Stats']",Action,https://cdn.akamai.steamstatic.com/steam/apps/436520/header.jpg?t=1639431233,"Fast paced FPS with high customizational freedom. From game mode customization to an in depth weapon tuning and attachment system up to detailed character customizations, while it was developed so you can choose to either go for high performance or graphical fidelity without an high end PC.",
0,362870,,Design & Illustration,https://cdn.akamai.steamstatic.com/steam/apps/362870/header.jpg?t=1630988772,"For the first time ever, RPG Maker 2003 is officially available in English! This legendary game development engine is both highly affordable and easy to use, and it remains one of the most popular RPG Maker installments to date.",
0,1188540,"['Single-player', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1188540/header.jpg?t=1597592097,Improve Your Aim in Apex Legends,
0,12810,['Single-player'],RPG,https://cdn.akamai.steamstatic.com/steam/apps/12810/header.jpg?t=1656372034,"Overlord II, sequel to the critically acclaimed cult hit, sees the return of the chaotic Minions and their new Dark Master. Bigger, badder and more beautifully destructive, Overlord 2 has a Glorious Empire to smash, a massive Netherworld to revive, Minion mounts to mobilize, a trio of mistresses to woo, War Machines to crush opposition...",79
0,502280,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/502280/header.jpg?t=1649972135,Behold the fierce blend of &quot;Warriors&quot; and &quot;Berserk&quot;!,
0,612300,"['Single-player', 'Includes level editor']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/612300/header.jpg?t=1644313085,"Set in World War 2, Sudden Strike offers revolutionary real-time-strategy gameplay. Command Russian, German, French, American and British armies in large scale battles including urban warfare, beach landings and aerial invasions. Whichever tactics you choose, you will find it in Sudden Strike!",
0,1188540,"['Single-player', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1188540/header.jpg?t=1597592097,Improve Your Aim in Apex Legends,
0,802890,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/802890/header.jpg?t=1655953048,Playtime's over. Time for despair. Experience the definitive version of a masterpiece in the Muv-Luv trilogy's thrilling conclusion. Note: therapy not included.,83
0,1334010,"['Single-player', 'Steam Trading Cards']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1334010/header.jpg?t=1656857105,Medieval challenging logic puzzle game in the fantasy horror genre.,
0,1044200,"['Single-player', 'In-App Purchases']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1044200/header.jpg?t=1559632857,"Survive the post apocalypse in Wasteland Survival - the last shelter for survivors on earth! The first thing you need learn is survival. Build home. Craft &amp; Upgrade weapons to kill hordes of zombies, Hunt &amp; Explore with your dog. Gather resources and PVP Plunder... Can you stop the zombie apocalypse?",
0,811320,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/811320/header_alt_assets_24.jpg?t=1656952134,"Jupiter Hell is a turn-based shooter from the depths of cosmic hell, built on a classic roguelike framework updated with modern 3d graphics. Rip and tear zombies, demons, and heavy metal monstrosities with chainguns and chainsaws. Like chess... with shotguns!",78
0,253430,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements']",Violent,https://cdn.akamai.steamstatic.com/steam/apps/253430/header.jpg?t=1509052644,"CastleMiner Z is an infinite world filled with deep places to explore, and horrifying monsters to slay. Build structures out of blocks, craft weapons and tools from raw materials, and explore the vast and frightening world around you.",
0,1062830,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1062830/header.jpg?t=1656003589,"Fight fires for fun and profit in this unpredictable and frantic multiplayer game. Team up with friends, take on daily challenges and climb to the top of the corporate firefighting ladder. More than one way to become a hero!",72
0,1029500,['Single-player'],Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/1029500/header.jpg?t=1561788396,"Three Kingdoms of China is a free, open-source single-machine strategy three-country game developed by the domestic folk team. The game does not have any commercial nature, hoping to create a dream of Three Kingdoms for the fans of the three kingdoms.",
0,694130,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/694130/header.jpg?t=1574345058,"A small zoo needs your help! As the new manager, it's your job to boost business. Design the zoo of your dreams. From wolves and polar bears all the way to prehistoric beasts – the further you progress in the game, the more exotic the animals you'll be able to keep in your zoo. Play now and save the zoo!",
0,743900,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/743900/header.jpg?t=1644283334,"Complete the exciting Mega Man X saga with four action-packed titles! This collection showcases the evolution of the series with Mega Man X5, Mega Man X6, Mega Man X7, and Mega Man X8. Test your skills in the new X Challenge mode, which pits players against two deadly bosses at once.",
0,970500,['Single-player'],Action,https://cdn.akamai.steamstatic.com/steam/apps/970500/header.jpg?t=1641899772,《秦殇》（Prince of Qin）是一款由目标软件公司开发的动作角色扮演游戏，该游戏已于2002年7月6日发行。本次进行重新上架，主旨是为了曾经深爱《秦殇》这款游戏的玩家在时隔20年后，能重新追忆当年的风采，特此针对现在的系统运行环境及显示器尺寸优化了分辨率，支持窗口化及1080P分辨率。,
0,234270,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/234270/header.jpg?t=1651768738,"12th century, England: In a time of poverty and war, a small town begins the construction of a cathedral to claim wealth and safety for its people. In their struggle to survive, lives and destinies intertwine. Based on Ken Follett's world-bestseller ‘The Pillars of the Earth’.",78
0,15380,['Single-player'],Strategy,https://cdn.akamai.steamstatic.com/steam/apps/15380/header.jpg?t=1447351396,"Take part in a thrilling new adventure in the world of Ashan with the Hammers of Fate expansion. Discover uncharted territories and experience new ways of playing Heroes of Might & Magic V. Introducing a brand-new Dwarves faction, made up of heroic warriors and rune magic adepts who stalk the deepest mountains and most hostile regions of...",66
0,47790,"['Single-player', 'Multi-player']",Action,https://cdn.akamai.steamstatic.com/steam/apps/47790/header.jpg?t=1615244654,This is a new war. There is a new warrior. He is Tier 1.,72
0,32450,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/32450/header.jpg?t=1594148396,"LEGO® Indy is back in his biggest adventure yet. Battle through all four movies, including all-new levels from the original adventures and your favorite new moments from The Kingdom of the Crystal Skull... or in true LEGO® fashion, get creative and build your own levels to play with friends!",66
0,1021770,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1021770/header.jpg?t=1653383604,"Have you got what it takes to be a Wanba Warrior? Step into the absurd world of calligraphy combat and prepare to lay the smackdown upon all who dare to oppose you, dishing out damage with your chosen ink brush of brutality! highly recommend playing with controllers.",
0,1502980,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/1502980/header.jpg?t=1649972799,"The definitive edition of the Atelier &quot;Mysterious&quot; series at a new price, with brand new content and various DLCs! &quot;Atelier Firis&quot; is the 2nd instalment: after Firis encounters alchemy and is able to leave town, she is taken on a magical journey that has no limits.",
0,1900340,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1900340/header.jpg?t=1650026513,乙女×无限流×微恐怖 多结局解谜短篇游戏,
0,348200,"['Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Remote Play Together']",Design & Illustration,https://cdn.akamai.steamstatic.com/steam/apps/348200/header.jpg?t=1613668755,"Nimble Writer is a general-purpose tool for writing stories, be it short fiction stories or even complete novels or books. It focuses on being distraction-free, simple, and fully customizable.",
0,1968650,['Steam Workshop'],Casual,https://cdn.akamai.steamstatic.com/steam/apps/1968650/header.jpg?t=1651911748,"The fourth generation of DesktopMMD born to dance,Brand new Theater-Mode, Fully supports using of MMD's VMD format dance motion file and PMX/PMD models directly , It's never been easier for MMD models to dance on your desktop. Support MMD's physics engine, Support STEAM workshop.",
0,1179210,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1179210/header.jpg?t=1635354242,Kill It With Fire is a first-person action game about hunting spiders and causing collateral damage.,68
0,638650,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/638650/header.jpg?t=1630584205,"Take on the role of Kirito, the hero of the popular Sword Art Online anime series, and explore a fantasy world alongside attractive companions! Take down tough enemies in strategic battles and communicate with your companions in real time!",
0,1610470,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Racing,https://cdn.akamai.steamstatic.com/steam/apps/1610470/header.jpg?t=1638261773,"All the power of Motocross in your hands: the new MXGP 2021 is finally here! The official MXGP videogame is ready to show you what it's made of: warm up your engines and get ready for the most realistic, exciting two-wheeled experience ever!",
0,12360,"['Single-player', 'Multi-player']",Racing,https://cdn.akamai.steamstatic.com/steam/apps/12360/header.jpg?t=1570634248,"FlatOut Ultimate Carnage lifts destruction racing to a whole new level of bone-breaking slaughter. FlatOut Ultimate Carnage is arcade destruction racing at its best and most extreme with real world physics, three different game modes and offering players a wide variety of online and offline multiplayer options.",79
0,1000010,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1000010/header.jpg?t=1655724189,"Enter a labyrinth that moves as you move, where mastering the elements is key to defeating enemies and uncovering the mysteries of this underground world. With a new experience awaiting every time you enter the dungeon, let the power bestowed by the crown guide you in this challenging adventure!",83
0,1123050,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1123050/header.jpg?t=1657567640,"Destroy... Absorb... Grow... GRIME is a fast and unforgiving Action-Adventure RPG in which you crush your foes with living weapons that mutate form and function, and then consume their remains with a black hole to strengthen your vessel as you break apart a world of anatomical horror and intrigue.",81
0,1566390,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1566390/header.jpg?t=1648925124,Slaughter the ghouls to save the girls! Build up your love nest and woo four heroines as you fight to survive a ruined zombie hellscape! A one-of-a-kind Post apocalyptic FPS dating sim game filled with intense zombie killing action and lusty romance!,
0,1256610,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1256610/header.jpg?t=1646284991,"Date, communicate, enhance feelings and record good memories with girls!",
0,1390190,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1390190/header.jpg?t=1655290754,"APICO is a laid-back beekeeping sim game about breeding, collecting, &amp; conserving bees! Set in a series of lush environments, APICO uniquely combines resource gathering, biology, and beekeeping minigames, taking ideas from a mix of real-life and fantasy apiculture &amp; floriculture.",
0,215530,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/215530/header.jpg?t=1573827571,"Put on your wide-brimmed hat, grab your weapons and embark on an incredible adventure in the gothic-noir world of Borgovia, where mad science threatens the fragile peace between monster and mortal.",72
0,452060,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/452060/header.jpg?t=1657881896,"Caveblazers is a challenging and brutal roguelike platformer. Journey into a mysterious cave, fighting orcs and goblins with an abundance of weapons and magical items! Make friends along the way, then watch in despair as they are crushed in to a bloody pulp under a troll's fist.",
0,542590,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'In-App Purchases']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/542590/header.jpg?t=1491540954,For the support : http://cssteam.soulsaveronline.com For the guide : http://www.soulsaveronline.com/guide/?rtype=G,
0,250180,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/250180/header.jpg?t=1584640973,"“METAL SLUG 3”, the masterpiece in SNK’s emblematic 2D run &amp; gun action shooting game series, still continues to fascinate millions of fans worldwide to this day for its intricate dot-pixel graphics, and simple and intuitive game controls!",
0,495560,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/495560/header.jpg?t=1658225364,"Manage your own farm in the game Farm Manager 2018! To expand your farm business, produce cheap and sell your products in high prices. Control the process of land cultivation, employ the best staff, buy the most appropriate farm equipment, raise livestock and process the harvested crops.",
0,764030,"['Single-player', 'In-App Purchases']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/764030/header.jpg?t=1529098675,"Earning coins and resources is more fun than ever with this new idle game inspired by Swarm Simulator and Realm Grinder! Buy buildings and hire people, and be ready for a revolution! Your citizens will be very happy if you deal with their discontent, giving you a production bonus!",
0,593030,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Remote Play Together']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/593030/header.jpg?t=1627570427,Strategic Command WWII: War in Europe is a deeply immersive turn based strategy game covering the greatest conflict in modern history!,
0,1123450,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1123450/header.jpg?t=1624682418,"A top-down adventure game in a coloring book world full of vibrant characters. Use painting powers to explore, solve puzzles, make friends, and draw on anything! From creators on Wandersong + Celeste.",90
0,3300,"['Single-player', 'Remote Play on Phone', 'Remote Play on Tablet']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/3300/header.jpg?t=1615206052,"With awe-inspiring planetary backdrops, explosive new gems and dazzling special effects, Bejeweled 2 is more wildly addictive than ever before.",
0,698540,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/698540/header.jpg?t=1579256142,Become a dungeon lord to defend your dungeons with the deadliest of traps and insidious contraptions against greedy adventurers and wannabe heroes.,
0,842150,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Stats']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/842150/header.jpg?t=1573748319,"Wild West Saga is an idle game where you click to make money and build a business fortune! Hundreds of Towns to explore and Patent Cards to collect, dozens of Businesses to upgrade and Outlaws to hire. The end goal? To become the richest Pioneer in the Wild West! So, are you up for it?",
0,12710,"['Single-player', 'Partial Controller Support']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/12710/header.jpg?t=1656371503,"How evil can you get? Discover how corruptible you are in Overlord, the twisted fantasy action adventure where you can be evil (or really evil). In the game's seriously warped fantasy world, players will become the Overlord and get first-hand experience of how absolute power corrupts absolutely.",
0,1205450,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1205450/header.jpg?t=1657059728,"Play as an adorable yet trouble-making turnip. Avoid paying taxes, solve plantastic puzzles, harvest crops and battle massive beasts all in a journey to tear down a corrupt vegetable government!",72
0,391720,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/391720/header.jpg?t=1656424347,Layers of Fear is a first-person psychedelic horror game with a heavy focus on story and exploration. Players take control of a painter whose sole purpose is to finish his Magnum Opus. The player must navigate through both a constantly changing Victorian-era mansion and ghastly visions of the painter’s fragile and crumbling psyche.,72
0,1010750,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1010750/header.jpg?t=1633711422,"Battle an army of sycophantic cultists, zombies, gargoyles, hellhounds, and an insatiable host of horrors in your quest to defeat the evil Tchernobog. Squirm through 42 loathesome levels filled with more atmosphere than a Lovecraftian mausoleum.",77
0,331670,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/331670/header.jpg?t=1597699216,The team behind YOU DON’T KNOW JACK presents FIVE guffaw-inducing party games in one pack! You’re gonna need more than one party for this. Your phones or tablets are your controllers! For 1-100 players!,
0,271240,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes level editor']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/271240/header.jpg?t=1649767444,"Mars has been colonized, and Earth's corporate titans fight to dominate this new market. Competition is fierce in this fast-paced economic RTS from Civilization IV Lead Designer, Soren Johnson.",78
0,233800,,,https://cdn.akamai.steamstatic.com/steam/apps/233800/header.jpg?t=1505809470,A complete tools suite for the Real Virtuality game engine powering Arma 3.,
0,1552350,"['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Partial Controller Support', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1552350/header.jpg?t=1634176788,"Plan your next game night! Jackbox Games is back with 5 hilarious new party games including Drawful Animate, Job Job, The Poll Mine, Weapons Drawn, and The Wheel of Enormous Proportions.",
0,1918520,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/1918520/header.jpg?t=1657287133,Lead a ninja clan in the war to unify feudal Japan!,
0,597840,"['Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",Animation & Modeling,https://cdn.akamai.steamstatic.com/steam/apps/597840/header.jpg?t=1567669351,"The program gives access to a large collection of animated wallpapers. In addition, the powerful built-in editor enables you to create your own wallpapers.",
0,360170,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/360170/header.jpg?t=1591259378,"Dead or Alive? Make up your mind, stranger. We don’t like that undead business here in Louisiana…Survive solo or with friends as you look to fulfill your basic needs of food, water and shelter, crafting your own tools and weapons while you secure your camp and face flesh hungry zombies.",69
0,401680,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/401680/header.jpg?t=1629220733,POSTAL Redux is a high definition remake of the classic dark and surreal twin-stick isometric shooter. Take control of The Postal Dude as he fights to survive in a world gone mad with violence.,54
0,588190,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'In-App Purchases', 'Remote Play Together']",Simulation,https://cdn.akamai.steamstatic.com/steam/apps/588190/header.jpg?t=1631486945,"Tower!3D Pro will put you in the position of an airport tower controller, one of the most stressful job on the world!",
0,41000,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/41000/header.jpg?t=1601674786,Serious Sam HD: The First Encounter is a visually upgraded and fully Steam supported remake version of the original high-adrenaline single-play and 16-player co-operative arcade-action FPS which was Gamespot's Game of the Year 2001 and which scored overall of 87% on Metacritic!,68
